essay_id,text,source,generated,temp,preprocessed_text,token_probability,total_probability,perplexity
911DCD21A2C9,"Hello. My name is Luke Bomberger and I think you should join the Seagoing Cowboys. The Seagoing Cowboys needs as many men or women as possible. You can go to many majestic places like China, Greece, Italy, and more! Going to these places are exiting, but you need to be a hard worker too! You will do many objectives on the way to your destination like feed and give water to the animals.

When you reach your destination, your mission isn't over! You will need to travel to many farms and trading markets to deliver animals like cattle and sheep. once you head back to your ship you can play many games on the ship like baseball, volleyball, table-tennis, fencing, and more! Being a Seagoing Cowboy isn't just delivering animals places, it's about adventure, and seeing the world, knowing what is out there! It's an amazing expierience!

The life of a Seagoing Cowboy exhilirating and exiting! You never know what will happen next! Many people need you! You help many people in many people in many countries, have fun on board of a gigantic ship, and travel many beautiful countries! To me that is a win-win-win! I recommend to you to join us, the Seagoing Cowboys, in a marvelous, once in a life time expierience! This is Luke Bomberger of the Seagoing Cowboys, over and out!            ",persuade_corpus,0,0.0,"Hello. My name is Luke Bomberger and I think you should join the Seagoing Cowboys. The Seagoing Cowboys needs as many men or women as possible. You can go to many majestic places like China, Greece, Italy, and more! Going to these places are exiting, but you need to be a hard worker too! You will do many objectives on the way to your destination like feed and give water to the animals. When you reach your destination, your mission isn't over! You will need to travel to many farms and trading markets to deliver animals like cattle and sheep. once you head back to your ship you can play many games on the ship like baseball, volleyball, tabletennis, fencing, and more! Being a Seagoing Cowboy isn't just delivering animals places, it's about adventure, and seeing the world, knowing what is out there! It's an amazing expierience! The life of a Seagoing Cowboy exhilirating and exiting! You never know what will happen next! Many people need you! You help many people in many people in many countries, have fun on board of a gigantic ship, and travel many beautiful countries! To me that is a winwinwin! I recommend to you to join us, the Seagoing Cowboys, in a marvelous, once in a life time expierience! This is Luke Bomberger of the Seagoing Cowboys, over and out!",29.786693572998047,25.933000564575195,25.933000564575195
6204A1726C16,"Schools are known to be one of the struggles that all student go through. Because many students struggle with school, online classes and studying from home became an option. However, attending classes in school is more beneficial than taking classes at home, because students focus more in classes at school than at home, and because school is a place where students meet new people and make friendships.

Although some might argue that schools make students stressed, however, schools provide entertaining trips for students, as mentioned before, schools is a place where students make friendships. A

trip with friends helps to overcome stress. Not to add, schools also offer lots of programs and counseling to help out stressed students to overcome their stress.

Taking classes at school helps students be more focused on the lesson that is being discussed in class. For example, when taking classes at home student will have the freedom to do other things while the lesson is being explained, such as using cell phones or talking to people in the same room. This leads to; students not having the full attention and focus on the lesson. This makes students not fully understanding of the lesson and causing them to get bad grades. Since all the attention will be on the lesson at classes in school, students will be focused and will have better grades. Additionally, taking classes at school also gives students the opportunity to ask questions in case of not understanding something, which online classes don't always provide for students.

School is the place where students make friendships and have fun. For instance, when taking classes at home, students will miss the chance to go school dances and make memories. Also, schools help with meeting new people, learning whats wrong and whats right by going through some trouble. This helps students figure out who they are, and who they want to be. When taking classes at home, it will lower the chance for students to meet new people and to figure out who they want to be. That is why classes at school are more helpful.

As can be seen, taking classes at school is more efficient way, than taking classes at home. Even though schools might be stressful, it helps student be more focus on lessons being explained which leads to better grades. And it also helps students to make friendships, have fun, and have memories. That is why taking classes at school should be more supported.",persuade_corpus,0,0.0,"Schools are known to be one of the struggles that all student go through. Because many students struggle with school, online classes and studying from home became an option. However, attending classes in school is more beneficial than taking classes at home, because students focus more in classes at school than at home, and because school is a place where students meet new people and make friendships. Although some might argue that schools make students stressed, however, schools provide entertaining trips for students, as mentioned before, schools is a place where students make friendships. A trip with friends helps to overcome stress. Not to add, schools also offer lots of programs and counseling to help out stressed students to overcome their stress. Taking classes at school helps students be more focused on the lesson that is being discussed in class. For example, when taking classes at home student will have the freedom to do other things while the lesson is being explained, such as using cell phones or talking to people in the same room. This leads to students not having the full attention and focus on the lesson. This makes students not fully understanding of the lesson and causing them to get bad grades. Since all the attention will be on the lesson at classes in school, students will be focused and will have better grades. Additionally, taking classes at school also gives students the opportunity to ask questions in case of not understanding something, which online classes don't always provide for students. School is the place where students make friendships and have fun. For instance, when taking classes at home, students will miss the chance to go school dances and make memories. Also, schools help with meeting new people, learning whats wrong and whats right by going through some trouble. This helps students figure out who they are, and who they want to be. When taking classes at home, it will lower the chance for students to meet new people and to figure out who they want to be. That is why classes at school are more helpful. As can be seen, taking classes at school is more efficient way, than taking classes at home. Even though schools might be stressful, it helps student be more focus on lessons being explained which leads to better grades. And it also helps students to make friendships, have fun, and have memories. That is why taking classes at school should be more supported.",17.898361206054688,,18.597776412963867
DD5516A5BDD5,"Do you ever wonder if asking more than one person for advice can help someone make a better choice? I think asking more than one person for advice can help someone make a better choice because they get multiple options to choose from. Another reason why I think asking more than one person for advice can help someone make a better choice is because advice can be hard to get from only one person. Another reason why asking more than one person for advice can help someone make a better choice is because advice from more than one person gives you more advice to think about. Getting advice from more then one person is a better choice because you have multiple options, it can be hard to get from only one person, and it gives you more then one idea.

Asking more than one person for advice can help them make a better choice because they have multiple options to choose from. Having multiple options can help someone make a better choice because they might not agree with someone. It could also help someone because they could choose one that they like and dislike because they have multiple options to choose from. For example if I needed advice for high school and I ask multiple people, I could choose which advise I liked the most. Another example would be If I needed advice on how to get good grades at school and I ask multiple people if I don't agree on what someone else said I could agree with someone else and take their advice.

Advice can be hard to get from only one person because you need to get other people's advice on what you need advice on. Another reason why advice can be hard to get from one person is because you also need to get more than one persons opinion. For example if I ask my friend for advice and she gives advice and I don't like it, I would go to someone else because I didn't like the advice she gave to me. Another example would be if I ask someone for advice and they give it to me and I don't like it I would go to someone else. That is why it's important to get advice from more than one person because you might have not liked the advice someone gave to you so you go to another person.

Getting advice from more then one person gives you more advice ideas to think about. For example if I ask someone for advice and I ask someone else and they both give me great advice I can have two advice to think about. Another example would be I ask multiple people for advice and they give me advice and I like both of the advice multiple advice to think about. Getting more then one opinion can help someone make a better choice because they have more then one advice to think about and they can choose which advice they like the most. Getting advice give you more ideas to think about.

Advice can be hard to choose from, but asking multiple people can make it easy because you have different options to choose from. Sometimes when people give you advice you might not agree with them, but the more people you ask the more advice you get, and the more advice you can choose from. In my opinion asking more than one person for advice is a better choice because you get different answers from people. When people ask for advice, they sometimes talk to more than on person because they need to get more then one opinion. Asking more than one person for advice is a better choice.",persuade_corpus,0,0.0,"Do you ever wonder if asking more than one person for advice can help someone make a better choice? I think asking more than one person for advice can help someone make a better choice because they get multiple options to choose from. Another reason why I think asking more than one person for advice can help someone make a better choice is because advice can be hard to get from only one person. Another reason why asking more than one person for advice can help someone make a better choice is because advice from more than one person gives you more advice to think about. Getting advice from more then one person is a better choice because you have multiple options, it can be hard to get from only one person, and it gives you more then one idea. Asking more than one person for advice can help them make a better choice because they have multiple options to choose from. Having multiple options can help someone make a better choice because they might not agree with someone. It could also help someone because they could choose one that they like and dislike because they have multiple options to choose from. For example if I needed advice for high school and I ask multiple people, I could choose which advise I liked the most. Another example would be If I needed advice on how to get good grades at school and I ask multiple people if I don't agree on what someone else said I could agree with someone else and take their advice. Advice can be hard to get from only one person because you need to get other people's advice on what you need advice on. Another reason why advice can be hard to get from one person is because you also need to get more than one persons opinion. For example if I ask my friend for advice and she gives advice and I don't like it, I would go to someone else because I didn't like the advice she gave to me. Another example would be if I ask someone for advice and they give it to me and I don't like it I would go to someone else. That is why it's important to get advice from more than one person because you might have not liked the advice someone gave to you so you go to another person. Getting advice from more then one person gives you more advice ideas to think about. For example if I ask someone for advice and I ask someone else and they both give me great advice I can have two advice to think about. Another example would be I ask multiple people for advice and they give me advice and I like both of the advice multiple advice to think about. Getting more then one opinion can help someone make a better choice because they have more then one advice to think about and they can choose which advice they like the most. Getting advice give you more ideas to think about. Advice can be hard to choose from, but asking multiple people can make it easy because you have different options to choose from. Sometimes when people give you advice you might not agree with them, but the more people you ask the more advice you get, and the more advice you can choose from. In my opinion asking more than one person for advice is a better choice because you get different answers from people. When people ask for advice, they sometimes talk to more than on person because they need to get more then one opinion. Asking more than one person for advice is a better choice.",7.201364994049072,,7.043882369995117
7EE7318E1EF2,"Have you ever felt bored learing off a computer? Having the computer adapt to facial expressions would get the kids excited to learn, give the teachers a break, and increase learning rates tramendously. Having FACS in schools would increase how quickly kids learn and how the obtain it.

First off having FACS in schools would get the kids excited to learn. The computer would adapt to their likes and dislikes so they would always be pleasing them. How would it know if they are really bored or confused is a common question, in paragraph 3 the text states ""the computer contructs a 3D model of the face; all 44 major muscles im the model must move like human muscles"" this all meaning that the computer can tell with 100% accuracy what you are feeling.

Secondly it is difficult for teachers to please each kid individualy and work with each child 1 on 1 and with this technological advancment it will give teachers a break and require them to give minimal assistance to the kids. In this day and age technology is becoming a bigger and bigger part of our everyday soceity and less and less people are wanting to become teachers, so having a computer do the job for them and do it just as good is remarkable. The author wrote in paragraph 6 ""imagine a classroom computer could recognize when a student is becoming confused or bored."" this quote from the article showing that they would do the teachers job and be able to adapt and please each student individualy.

Lastly having this technology in every school would increase learning rates greatly because it would work in a way to help and assure learning for each child individualy. The problem with teaching today is some kids dont learn as fast as other and the teacher doesnt slow down to make sure they know what they are doing, but with the FACS program it will allow kids to go at their own success rate and insure they are really learning. And with all this the kids will learn quicker as a hole because they are the computers only concern.

All in all the FACS program should be in every school because it would get the kids excited to learn, give the teachers a break, and increase learning rates tramendously. So lets give it a shot.      ",persuade_corpus,0,0.0,"Have you ever felt bored learing off a computer? Having the computer adapt to facial expressions would get the kids excited to learn, give the teachers a break, and increase learning rates tramendously. Having FACS in schools would increase how quickly kids learn and how the obtain it. First off having FACS in schools would get the kids excited to learn. The computer would adapt to their likes and dislikes so they would always be pleasing them. How would it know if they are really bored or confused is a common question, in paragraph 3 the text states the computer contructs a 3D model of the face all 44 major muscles im the model must move like human muscles this all meaning that the computer can tell with 100 accuracy what you are feeling. Secondly it is difficult for teachers to please each kid individualy and work with each child 1 on 1 and with this technological advancment it will give teachers a break and require them to give minimal assistance to the kids. In this day and age technology is becoming a bigger and bigger part of our everyday soceity and less and less people are wanting to become teachers, so having a computer do the job for them and do it just as good is remarkable. The author wrote in paragraph 6 imagine a classroom computer could recognize when a student is becoming confused or bored. this quote from the article showing that they would do the teachers job and be able to adapt and please each student individualy. Lastly having this technology in every school would increase learning rates greatly because it would work in a way to help and assure learning for each child individualy. The problem with teaching today is some kids dont learn as fast as other and the teacher doesnt slow down to make sure they know what they are doing, but with the FACS program it will allow kids to go at their own success rate and insure they are really learning. And with all this the kids will learn quicker as a hole because they are the computers only concern. All in all the FACS program should be in every school because it would get the kids excited to learn, give the teachers a break, and increase learning rates tramendously. So lets give it a shot.",36.49143600463867,31.525081634521484,31.525081634521484
44558f42,"There are many advantages of limiting car usage. Decreasing the amount of time citizens use personal motorvehicles positively impacts the environment and the state of mind of people. The lack of driving personal cars is becoming more widely accepted in several countries for different reasons. Vauban, a suburb in Germany, is an experimental district testing the lifestyle that does not use cars. Paris banned driving for environmental reasons, and Bogota decided to try it out too. Also, it is a trend in America for the purpose of saving money and because there are other convenient options.

The decrease in fumes from cars is very beneficial to the environment. People and organizations are making drastic efforts to reduce greenhouse gas emissions from tailpipe. According to paragraph five of ""In German Suburb, Life Goes On Without Cars,"" twelve percent of greenhouse gas in Europe is caused by passenger cars and fifty percent in some areas of the United States. The Environmental Protection Agency is promoting ""car reduced"" communities because emissions from cars contributes to half of the pollution in America. In the Article by Robert Duffer, ""Paris Bans Driving Due to Smog"" he describes the event that Paris had to declare a ban on half of the drivers because the large amount of smog that lingered over Paris. Colombia even has a day dedicated to being free of cars to reduce smog and promote alternative transportation. All of these events show the severity of environmental problems caused by cars and people making efforts to promote a better environment.

Also, a decrease in personal motor vehicles causes people to have a better state of mind. Heidrun Walter states, ""When I had a car I was always tense. I'm much happier this way."" With a car comes a lot of responsibility which leads to a lot of stress on a person. Not having a car is one less bill to pay and thing to take care of which for many people is a better way of living.""It's a good opportunity to take away stress and lower air pollution,"" stated Carlos Arturo Plaza on carfree day in Bogota, Colombia. The car free day has also promoted other things to bloom in the city such as parks, sidewalks, and restaurants that people really enjoy. According to Elisabeth Rosenthal in her article ""The End of Car Culture,"" her children have other priorities than recieving their license because they have other things they would rather focus on that they enjoy more. All of these things promote people living a healthier and happier life.

Overall, limiting car usage is a ""winwin"" situation for everyone. Decreasing fumes and the stress of a car causes the environment and people to be happier. Promoting public trasportation or other ways of getting places is better for everyone. It is a growing trend all over the world, and for a good reason. A lack of fumes from cars will clear the air, and clear the minds of fellow citizens.",,0,0.0,"There are many advantages of limiting car usage. Decreasing the amount of time citizens use personal motorvehicles positively impacts the environment and the state of mind of people. The lack of driving personal cars is becoming more widely accepted in several countries for different reasons. Vauban, a suburb in Germany, is an experimental district testing the lifestyle that does not use cars. Paris banned driving for environmental reasons, and Bogota decided to try it out too. Also, it is a trend in America for the purpose of saving money and because there are other convenient options. The decrease in fumes from cars is very beneficial to the environment. People and organizations are making drastic efforts to reduce greenhouse gas emissions from tailpipe. According to paragraph five of In German Suburb, Life Goes On Without Cars, twelve percent of greenhouse gas in Europe is caused by passenger cars and fifty percent in some areas of the United States. The Environmental Protection Agency is promoting car reduced communities because emissions from cars contributes to half of the pollution in America. In the Article by Robert Duffer, Paris Bans Driving Due to Smog he describes the event that Paris had to declare a ban on half of the drivers because the large amount of smog that lingered over Paris. Colombia even has a day dedicated to being free of cars to reduce smog and promote alternative transportation. All of these events show the severity of environmental problems caused by cars and people making efforts to promote a better environment. Also, a decrease in personal motor vehicles causes people to have a better state of mind. Heidrun Walter states, When I had a car I was always tense. I'm much happier this way. With a car comes a lot of responsibility which leads to a lot of stress on a person. Not having a car is one less bill to pay and thing to take care of which for many people is a better way of living.It's a good opportunity to take away stress and lower air pollution, stated Carlos Arturo Plaza on carfree day in Bogota, Colombia. The car free day has also promoted other things to bloom in the city such as parks, sidewalks, and restaurants that people really enjoy. According to Elisabeth Rosenthal in her article The End of Car Culture, her children have other priorities than recieving their license because they have other things they would rather focus on that they enjoy more. All of these things promote people living a healthier and happier life. Overall, limiting car usage is a winwin situation for everyone. Decreasing fumes and the stress of a car causes the environment and people to be happier. Promoting public trasportation or other ways of getting places is better for everyone. It is a growing trend all over the world, and for a good reason. A lack of fumes from cars will clear the air, and clear the minds of fellow citizens.",37.156837463378906,,34.453304290771484
992BADE2458A,"I am against the making of driverless cars. Us as human have been driving for quite a while now, and as they say ""if it ain't broke, don't fix it."" Many people bring up the statistics of car crashes and deaths. What they do not see is that almost all of them are because the driver was impared. They could have been drinking, under the influence of a drug, texting, or distracted by some other object. There should not be driverless cars because it is too dangerous with the technology and hacking there is now, it will also cost millions or even billions of dollars,and in a dangerous situation nothing compares to the human mind.

Making these driverless cars is too dangerous because of the technology. Someone could easily get in the cars system and make it crash or break it in general. If a human was driving, that would not happen because he or she would be in control of the car. The car could also get bugs or viruses like an everyday computer does. With all the technology already in it this could make the car stop working completely. Maybe when the car stopped working the driver was coincidentally asleep or not paying attention. Then they would veer of the road injuring them or someone else. Many people would not be comfortable knowing a car is driving itself when someone could get into it and sabotage it. WIth all this fancy technology in these cars, it will not be very cheap.

It is expensive to make cars today with little technology in them, just imagine all the electronics they would have to put in the driverless cars. That would cost these companies a lot which would make these cars even more expensive for the average people. Adding this to the cost of insurance, everyone would be in debt, just for a little more safety. They say these cars have not crashed yet, but eventually some will. When that happens you will just have to buy another one. Only the very wealthy wouldbe able to afford them. Why spend all this money, when we can do it already?

In dangerous driving situations, nothing can compare to the human mind. Computers do not have emotions or reflexes to veer out of the way. If all these cars come to a four-way stop at the same time, who will know when to go first. Also these cars could not compute with all the drving situations there are. Humans do because we have experience. That is something cars cannot have. We made cars and we have learned how to use them well, why change it? We should keep having humans drive cars.

Instead of spending all this money on safer cars, let's just hit the source and fix the drivers. We could spend money on cracking down on drivers under the influence, stopping texting. If you want to spend money on cars, make one that notices when the driver is texting or has been drinking. We should not spend this money in advances insted of fixing the problem. We should not get driverless cars because the technology people can get is too dangerous, this will cost people loads of money that they need somewhere else, and these cars can't do what humans can do.   ",persuade_corpus,0,0.0,"I am against the making of driverless cars. Us as human have been driving for quite a while now, and as they say if it ain't broke, don't fix it. Many people bring up the statistics of car crashes and deaths. What they do not see is that almost all of them are because the driver was impared. They could have been drinking, under the influence of a drug, texting, or distracted by some other object. There should not be driverless cars because it is too dangerous with the technology and hacking there is now, it will also cost millions or even billions of dollars,and in a dangerous situation nothing compares to the human mind. Making these driverless cars is too dangerous because of the technology. Someone could easily get in the cars system and make it crash or break it in general. If a human was driving, that would not happen because he or she would be in control of the car. The car could also get bugs or viruses like an everyday computer does. With all the technology already in it this could make the car stop working completely. Maybe when the car stopped working the driver was coincidentally asleep or not paying attention. Then they would veer of the road injuring them or someone else. Many people would not be comfortable knowing a car is driving itself when someone could get into it and sabotage it. WIth all this fancy technology in these cars, it will not be very cheap. It is expensive to make cars today with little technology in them, just imagine all the electronics they would have to put in the driverless cars. That would cost these companies a lot which would make these cars even more expensive for the average people. Adding this to the cost of insurance, everyone would be in debt, just for a little more safety. They say these cars have not crashed yet, but eventually some will. When that happens you will just have to buy another one. Only the very wealthy wouldbe able to afford them. Why spend all this money, when we can do it already? In dangerous driving situations, nothing can compare to the human mind. Computers do not have emotions or reflexes to veer out of the way. If all these cars come to a fourway stop at the same time, who will know when to go first. Also these cars could not compute with all the drving situations there are. Humans do because we have experience. That is something cars cannot have. We made cars and we have learned how to use them well, why change it? We should keep having humans drive cars. Instead of spending all this money on safer cars, let's just hit the source and fix the drivers. We could spend money on cracking down on drivers under the influence, stopping texting. If you want to spend money on cars, make one that notices when the driver is texting or has been drinking. We should not spend this money in advances insted of fixing the problem. We should not get driverless cars because the technology people can get is too dangerous, this will cost people loads of money that they need somewhere else, and these cars can't do what humans can do.",27.430316925048828,,26.564407348632812
54E231B38C86,"Imagine walking into an ice cream shop with your friends and not being able to ask their opinions on the different flavors. Asking what flavors your friends like would make the decision much easier. Asking for multiple opinions can help make a better and easier choice. My three favorite things about getting multiple opinions are that you can get multiple viewpoints, the person that you ask could know more about the topic than you, and it can relieve someones stress. Getting multiple opinions is very important.

One reason getting multiple opinions is important is because you can get different viewpoints. For example, when I was deciding if I should play baseball I asked multiple people so I could get different viewpoints. It helped me make my decision easier. Getting different viewpoints help makes better decisions. Asking multiple people their opinions is always important when making a decision.

Another reason getting different opinions is important is because the person that you ask could know more than you about the topic. One time I was having making a certain shot, so I asked my coach and he helped me start making that shot. Asking him to help me helped me improve my shot. People often know more than me when is comes to sports, so I always make sure to ask for other peoples opinions. My coach always helps me perfect my skills.

A very important reason asking multiple people for their opinions is good is because it helps relieve stress. When I have to make a stressful decision getting different opinions often helps relieve that stress. For example, when I was deciding what kind of gaming computer to get asking my friends for their opinions helped relieve my stress. I believe that stress relief is one of the best parts of getting multiple opinions.

Finally, getting multiple opinions is an important thing to do because it helps make decisions better and easier. I always try to ask for different peoples opinions before I make a choice. Everyone should try to get multiple opinions when making a choice. I believe this is the most important part in decision making.",persuade_corpus,0,0.0,"Imagine walking into an ice cream shop with your friends and not being able to ask their opinions on the different flavors. Asking what flavors your friends like would make the decision much easier. Asking for multiple opinions can help make a better and easier choice. My three favorite things about getting multiple opinions are that you can get multiple viewpoints, the person that you ask could know more about the topic than you, and it can relieve someones stress. Getting multiple opinions is very important. One reason getting multiple opinions is important is because you can get different viewpoints. For example, when I was deciding if I should play baseball I asked multiple people so I could get different viewpoints. It helped me make my decision easier. Getting different viewpoints help makes better decisions. Asking multiple people their opinions is always important when making a decision. Another reason getting different opinions is important is because the person that you ask could know more than you about the topic. One time I was having making a certain shot, so I asked my coach and he helped me start making that shot. Asking him to help me helped me improve my shot. People often know more than me when is comes to sports, so I always make sure to ask for other peoples opinions. My coach always helps me perfect my skills. A very important reason asking multiple people for their opinions is good is because it helps relieve stress. When I have to make a stressful decision getting different opinions often helps relieve that stress. For example, when I was deciding what kind of gaming computer to get asking my friends for their opinions helped relieve my stress. I believe that stress relief is one of the best parts of getting multiple opinions. Finally, getting multiple opinions is an important thing to do because it helps make decisions better and easier. I always try to ask for different peoples opinions before I make a choice. Everyone should try to get multiple opinions when making a choice. I believe this is the most important part in decision making.",15.043020248413086,15.057685852050781,15.057685852050781
722412C20BB7,"I think you should let the ones that wants to do community service. Some people should not have to do something that they do not want to do. So the ones that wants to do it can because it is keeping our community clean. I would like if everybody would like to do community service, but if some people don't want to do it they don't. I'm not going to go to somebody and make them do some-

thing they would not want to do. If no-one doesn't want to do it then I would make everybody do it because nobody wants to do it. I would not care if they didn't want to do it or not.

Now if nobody would not do it then I would have everybody come to a room and then we talk about it. Then I will ask them who wants to do community service and if nobody raises there hand then I will tell them everybody going to do it then. We need people to keep our community clean like if you see something on the ground and pick it. Since nobody wants to do it I will make everybody go around and do community service. I would not want our community dirty and trashy because we got trash all over the streets when we can just been over and pick it up.",persuade_corpus,0,0.0,"I think you should let the ones that wants to do community service. Some people should not have to do something that they do not want to do. So the ones that wants to do it can because it is keeping our community clean. I would like if everybody would like to do community service, but if some people don't want to do it they don't. I'm not going to go to somebody and make them do some thing they would not want to do. If noone doesn't want to do it then I would make everybody do it because nobody wants to do it. I would not care if they didn't want to do it or not. Now if nobody would not do it then I would have everybody come to a room and then we talk about it. Then I will ask them who wants to do community service and if nobody raises there hand then I will tell them everybody going to do it then. We need people to keep our community clean like if you see something on the ground and pick it. Since nobody wants to do it I will make everybody go around and do community service. I would not want our community dirty and trashy because we got trash all over the streets when we can just been over and pick it up.",15.588536262512207,15.907449722290039,15.907449722290039
F9FFECDE9A53,"In the article ""Making Mona Lisa Smile,"" the author describes how a new technology called the Facial Action Coding System enables computers to identify humans emotions to see humans' reactions while they are using their computers. Computers can recognize emotions by the way you look, and it is allow to the computers to understand your feelings, and to change the topic because they used this technology to see Mona Lisa's emotions. ""The process begins when the computer constructs a 3-D computer model on the face; all 44 major muscles in the model must move like human muscles."" When technology developed they started their project with a 3-D computer.

A claim for the value of using this technology to read students' emotional expressions are that the computer can detected the emotions of the student because it has a ""Web ad appears"" on the screen of the student's computer, and it can see his/her different emotions by the way their faces are.

According to the text in paragraph 6 Dr. Huang explains how the computer might work if the student doesn't like what he/she has in the computer and it says ""A classrom computer could recognize when a student is becoming confused or bored, then it could modify the lesson, like an effective human instructor. The same technology can make computer-animated faces more expressive for video games or video surgery. Most human communication is nonverbal, including emotional communication. So computers can understand that, too."" It means that technology has developed, Dr. Paul Eckman and Dr. Huang created the FACS to see humans emotions, it has six basic as: happiness, surprise, anger, disgust, fear, and sadness. The Doctors are showing that the new computers can see what it is in your mind because they improved the technology.

My conclusion is that the ""Facial Action Coding System"" is a good appications for a variety of industries because it is able to detect exactly how other people are feeling, even when they try to hide their emotions. The new technology has ""Empathy because it can feels someone else's emotions and can handle the complex algorithms. ",persuade_corpus,0,0.0,"In the article Making Mona Lisa Smile, the author describes how a new technology called the Facial Action Coding System enables computers to identify humans emotions to see humans' reactions while they are using their computers. Computers can recognize emotions by the way you look, and it is allow to the computers to understand your feelings, and to change the topic because they used this technology to see Mona Lisa's emotions. The process begins when the computer constructs a 3D computer model on the face all 44 major muscles in the model must move like human muscles. When technology developed they started their project with a 3D computer. A claim for the value of using this technology to read students' emotional expressions are that the computer can detected the emotions of the student because it has a Web ad appears on the screen of the student's computer, and it can see hisher different emotions by the way their faces are. According to the text in paragraph 6 Dr. Huang explains how the computer might work if the student doesn't like what heshe has in the computer and it says A classrom computer could recognize when a student is becoming confused or bored, then it could modify the lesson, like an effective human instructor. The same technology can make computeranimated faces more expressive for video games or video surgery. Most human communication is nonverbal, including emotional communication. So computers can understand that, too. It means that technology has developed, Dr. Paul Eckman and Dr. Huang created the FACS to see humans emotions, it has six basic as happiness, surprise, anger, disgust, fear, and sadness. The Doctors are showing that the new computers can see what it is in your mind because they improved the technology. My conclusion is that the Facial Action Coding System is a good appications for a variety of industries because it is able to detect exactly how other people are feeling, even when they try to hide their emotions. The new technology has Empathy because it can feels someone else's emotions and can handle the complex algorithms.",46.26897430419922,37.29857635498047,37.29857635498047
1C53D136E6EB,"SMASH! you're sitting in your room listening to your teacher lecture when you hear the loud noise. You wounder if you should go check it out, knowing you have a pretty clumsy family right outside, and two little brothers who would barge right in and refuse to get out. At the same time your phone won't stop buzzing because: you want to keep up with the Kardashians and because your best friend Generic_Name won't stop begging you to go to a K pop concert with her. You start to think if going for online school was the best choice for you. Students would not benefit from attending classes from home because of distractions like social media, and their surroundings; although, many might say it really helps them financially, our brain's function our body and at this point staying on task is something it could care less about.

Your teacher is still chatting on about the importance of being focused, as you try to multitask and text Generic_Name you will meet her at 3pm while ""listening"" to your teacher. I feel like our generation has become inseparable from these devices, and since they are in their room by themselves, there is no teacher to tell them ""turn it off or I will give it to security"", no one there to help them focus. Teachers don't only teach, they also help motivate the student to learn and stay on task. My household isn't as noisy, but my mind still wonders around to things that I would normally consider irrelevant, and I would end up realizing that I didn't comprehend what I just read.

The hard, uncomfortable, wooden chair starts to cause pain in your lower back, you spot your bed, looking for a solution for your miserable pain. You grab your laptop and climb right into your soft, memory foamed mattress and continue your lesson. You spot your walk-in closet after listening to an hour of the lecture (really like 5 min.), you remember the days when you and Generic_Name used to play dress up every time she came over. It makes you want to film a short TikToc video and send it to Generic_Name to also remind her. The grumbling of your stomach can't be ignored any longer, so you jump up and run to the kitchen and grab a few snacks and even make a sandwich, and run back to your room before your family can ask you any questions. The surroundings of a student could also distract them from focusing on their lecture. your brain knows you are in your house and are capable of eating when your hungry so it will urge your stomach to grumble more and more until it gets what it wants. When i'm in my room I would think of how much I would want to repaint the walls of my bedroom because these tan walls have been here for way too long.

However, Many students may claim that online schooling helps them financially because they can't afford the transportation there and back, they also can't afford to stay in a dorm. Many Young adults work so they can save some extra money for college debts in the future. Online flexible school hours also really helps them out because they can work and still attend school. But, do the students at home really listen to and comprehend what the teacher says through the screen? distractions like social media and their surroundings can throw them off guard in a split second. this is why I think online schooling isn't beneficial for students.",persuade_corpus,0,0.0,"SMASH! you're sitting in your room listening to your teacher lecture when you hear the loud noise. You wounder if you should go check it out, knowing you have a pretty clumsy family right outside, and two little brothers who would barge right in and refuse to get out. At the same time your phone won't stop buzzing because you want to keep up with the Kardashians and because your best friend Generic_Name won't stop begging you to go to a K pop concert with her. You start to think if going for online school was the best choice for you. Students would not benefit from attending classes from home because of distractions like social media, and their surroundings although, many might say it really helps them financially, our brain's function our body and at this point staying on task is something it could care less about. Your teacher is still chatting on about the importance of being focused, as you try to multitask and text Generic_Name you will meet her at 3pm while listening to your teacher. I feel like our generation has become inseparable from these devices, and since they are in their room by themselves, there is no teacher to tell them turn it off or I will give it to security, no one there to help them focus. Teachers don't only teach, they also help motivate the student to learn and stay on task. My household isn't as noisy, but my mind still wonders around to things that I would normally consider irrelevant, and I would end up realizing that I didn't comprehend what I just read. The hard, uncomfortable, wooden chair starts to cause pain in your lower back, you spot your bed, looking for a solution for your miserable pain. You grab your laptop and climb right into your soft, memory foamed mattress and continue your lesson. You spot your walkin closet after listening to an hour of the lecture really like 5 min., you remember the days when you and Generic_Name used to play dress up every time she came over. It makes you want to film a short TikToc video and send it to Generic_Name to also remind her. The grumbling of your stomach can't be ignored any longer, so you jump up and run to the kitchen and grab a few snacks and even make a sandwich, and run back to your room before your family can ask you any questions. The surroundings of a student could also distract them from focusing on their lecture. your brain knows you are in your house and are capable of eating when your hungry so it will urge your stomach to grumble more and more until it gets what it wants. When i'm in my room I would think of how much I would want to repaint the walls of my bedroom because these tan walls have been here for way too long. However, Many students may claim that online schooling helps them financially because they can't afford the transportation there and back, they also can't afford to stay in a dorm. Many Young adults work so they can save some extra money for college debts in the future. Online flexible school hours also really helps them out because they can work and still attend school. But, do the students at home really listen to and comprehend what the teacher says through the screen? distractions like social media and their surroundings can throw them off guard in a split second. this is why I think online schooling isn't beneficial for students.",45.365386962890625,43.688018798828125,43.688018798828125
